country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Bulgaria,BG,2021-W17,national,BG,Bulgaria,7746,83755,6838937,1224.678631,9.24840308,TESSy COVID-19
Bulgaria,BG,2021-W18,national,BG,Bulgaria,5115,59307,6838937,867.1961739,8.624614295,TESSy COVID-19
Bulgaria,BG,2021-W19,national,BG,Bulgaria,4080,79195,6838937,1158.001602,5.151840394,TESSy COVID-19
Bulgaria,BG,2021-W20,national,BG,Bulgaria,2524,79276,6838937,1159.185996,3.183813512,TESSy COVID-19
Bulgaria,BG,2021-W21,national,BG,Bulgaria,1656,73497,6838937,1074.68456,2.25315319,TESSy COVID-19
Bulgaria,BG,2021-W22,national,BG,Bulgaria,1205,82558,6838937,1207.175911,1.459579932,TESSy COVID-19
Bulgaria,BG,2021-W23,national,BG,Bulgaria,868,79994,6838937,1169.684704,1.085081381,TESSy COVID-19
Bulgaria,BG,2021-W24,national,BG,Bulgaria,711,83580,6838937,1222.119753,0.850681981,TESSy COVID-19
Bulgaria,BG,2021-W25,national,BG,Bulgaria,510,76837,6838937,1123.522559,0.663742728,TESSy COVID-19
Bulgaria,BG,2021-W26,national,BG,Bulgaria,519,93462,6838937,1366.615894,0.5553059,TESSy COVID-19
Bulgaria,BG,2021-W27,national,BG,Bulgaria,412,88984,6838937,1301.137882,0.463004585,TESSy COVID-19
Bulgaria,BG,2021-W28,national,BG,Bulgaria,484,93106,6838937,1361.410406,0.519837604,TESSy COVID-19
Bulgaria,BG,2021-W29,national,BG,Bulgaria,699,98408,6838937,1438.937075,0.710308105,TESSy COVID-19
Bulgaria,BG,2021-W30,national,BG,Bulgaria,1425,111907,6838937,1636.321551,1.273378788,TESSy COVID-19
Bulgaria,BG,2021-W31,national,BG,Bulgaria,2819,120672,6838937,1764.484744,2.336084593,TESSy COVID-19
Bulgaria,BG,2021-W32,national,BG,Bulgaria,5089,121914,6838937,1782.645461,4.174253982,TESSy COVID-19
Bulgaria,BG,2021-W33,national,BG,Bulgaria,7949,140869,6838937,2059.808418,5.642831283,TESSy COVID-19
Bulgaria,BG,2021-W34,national,BG,Bulgaria,10237,151178,6838937,2210.548218,6.771487915,TESSy COVID-19
Bulgaria,BG,2021-W35,national,BG,Bulgaria,10397,160428,6838937,2345.803156,6.48078889,TESSy COVID-19
Bulgaria,BG,2021-W36,national,BG,Bulgaria,9290,140738,6838937,2057.892915,6.600918018,TESSy COVID-19
Bulgaria,BG,2021-W37,national,BG,Bulgaria,10893,137111,6838937,2004.858357,7.944657978,TESSy COVID-19
Bulgaria,BG,2021-W38,national,BG,Bulgaria,10637,116967,6838937,1710.309658,9.094017971,TESSy COVID-19
Bulgaria,BG,2021-W39,national,BG,Bulgaria,13116,126527,6838937,1850.097464,10.36616691,TESSy COVID-19
Bulgaria,BG,2021-W40,national,BG,Bulgaria,14760,119870,6838937,1752.757775,12.31333945,TESSy COVID-19
Bulgaria,BG,2021-W41,national,BG,Bulgaria,19378,121522,6838937,1776.913576,15.94608384,TESSy COVID-19
Bulgaria,BG,2021-W42,national,BG,Bulgaria,28454,183232,6838937,2679.246789,15.52894691,TESSy COVID-19
Bulgaria,BG,2021-W43,national,BG,Bulgaria,32962,289399,6838937,4231.637168,11.3898113,TESSy COVID-19
Bulgaria,BG,2021-W44,national,BG,Bulgaria,30471,277408,6838937,4056.302902,10.98418214,TESSy COVID-19
Bulgaria,BG,2021-W45,national,BG,Bulgaria,23313,238007,6838937,3480.175355,9.79509006,TESSy COVID-19
Bulgaria,BG,2021-W46,national,BG,Bulgaria,17736,217358,6838937,3178.242467,8.159810083,TESSy COVID-19
Bulgaria,BG,2021-W47,national,BG,Bulgaria,16073,211222,6838937,3088.520921,7.60952931,TESSy COVID-19
Bulgaria,BG,2021-W48,national,BG,Bulgaria,13826,189341,6838937,2768.573537,7.302169102,TESSy COVID-19
Bulgaria,BG,2021-W49,national,BG,Bulgaria,11702,205048,6838937,2998.243733,5.70695642,TESSy COVID-19
Bulgaria,BG,2021-W50,national,BG,Bulgaria,10181,210492,6838937,3077.846747,4.836763392,TESSy COVID-19
Bulgaria,BG,2021-W51,national,BG,Bulgaria,9545,185198,6838937,2707.993947,5.153943347,TESSy COVID-19
Bulgaria,BG,2021-W52,national,BG,Bulgaria,14302,168842,6838937,2468.833972,8.470641191,TESSy COVID-19
Bulgaria,BG,2022-W01,national,BG,Bulgaria,30517,235052,6838937,3436.966885,12.98308459,TESSy COVID-19
Bulgaria,BG,2022-W02,national,BG,Bulgaria,39528,231160,6838937,3380.057456,17.09984426,TESSy COVID-19
Bulgaria,BG,2022-W03,national,BG,Bulgaria,59152,257061,6838937,3758.785905,23.01088069,TESSy COVID-19
Bulgaria,BG,2022-W04,national,BG,Bulgaria,61831,244062,6838937,3568.712506,25.33413641,TESSy COVID-19
Bulgaria,BG,2022-W05,national,BG,Bulgaria,54043,232202,6838937,3395.293742,23.27413201,TESSy COVID-19
Bulgaria,BG,2022-W06,national,BG,Bulgaria,42030,194030,6838937,2837.136824,21.66159872,TESSy COVID-19
Bulgaria,BG,2022-W07,national,BG,Bulgaria,31128,169670,6838937,2480.941117,18.34620145,TESSy COVID-19
Bulgaria,BG,2022-W08,national,BG,Bulgaria,21383,138571,6838937,2026.206704,15.43107865,TESSy COVID-19
Bulgaria,BG,2022-W09,national,BG,Bulgaria,13015,104925,6838937,1534.229662,12.40409817,TESSy COVID-19
Bulgaria,BG,2022-W10,national,BG,Bulgaria,11365,98834,6838937,1445.166113,11.49907926,TESSy COVID-19
Bulgaria,BG,2022-W11,national,BG,Bulgaria,11538,99388,6838937,1453.266787,11.60904737,TESSy COVID-19
Bulgaria,BG,2022-W12,national,BG,Bulgaria,9388,83382,6838937,1219.224567,11.25902473,TESSy COVID-19
Bulgaria,BG,2022-W13,national,BG,Bulgaria,7351,77631,6838937,1135.132551,9.469155363,TESSy COVID-19
Bulgaria,BG,2022-W14,national,BG,Bulgaria,4690,64748,6838937,946.7553218,7.24346698,TESSy COVID-19
Bulgaria,BG,2022-W15,national,BG,Bulgaria,4082,58045,6838937,848.7430137,7.032474804,TESSy COVID-19
Bulgaria,BG,2022-W16,national,BG,Bulgaria,3667,51001,6838937,745.7445507,7.190055097,TESSy COVID-19
Bulgaria,BG,2022-W17,national,BG,Bulgaria,3837,51907,6838937,758.9922235,7.392066581,TESSy COVID-19
Bulgaria,BG,2022-W18,national,BG,Bulgaria,2421,29984,6838937,438.4307093,8.074306297,TESSy COVID-19
Bulgaria,BG,2022-W19,national,BG,Bulgaria,2354,40517,6838937,592.4458728,5.809906953,TESSy COVID-19
Bulgaria,BG,2022-W20,national,BG,Bulgaria,1813,37414,6838937,547.0733244,4.845779655,TESSy COVID-19
Bulgaria,BG,2022-W21,national,BG,Bulgaria,1342,32194,6838937,470.7456729,4.168478598,TESSy COVID-19
Bulgaria,BG,2022-W22,national,BG,Bulgaria,1148,28757,6838937,420.4893246,3.992071496,TESSy COVID-19
Bulgaria,BG,2022-W23,national,BG,Bulgaria,1052,3130,6838937,45.76734659,33.61022364,TESSy COVID-19
Bulgaria,BG,2022-W24,national,BG,Bulgaria,1179,23855,6838937,348.8115185,4.942360092,TESSy COVID-19
Bulgaria,BG,2022-W25,national,BG,Bulgaria,1933,21150,6838937,309.258588,9.139479905,TESSy COVID-19
Bulgaria,BG,2022-W26,national,BG,Bulgaria,3123,24539,6838937,358.8130729,12.72667998,TESSy COVID-19
Bulgaria,BG,2022-W27,national,BG,Bulgaria,4842,29281,6838937,428.151334,16.53632048,TESSy COVID-19
Bulgaria,BG,2022-W28,national,BG,Bulgaria,6496,33646,6838937,491.9770426,19.30690127,TESSy COVID-19
Bulgaria,BG,2022-W29,national,BG,Bulgaria,10454,41713,6838937,609.9339707,25.06173135,TESSy COVID-19
Bulgaria,BG,2022-W30,national,BG,Bulgaria,11805,44063,6838937,644.2960361,26.79118535,TESSy COVID-19
Bulgaria,BG,2022-W31,national,BG,Bulgaria,6211,42426,6838937,620.3595676,14.63960779,TESSy COVID-19
Bulgaria,BG,2022-W32,national,BG,Bulgaria,8910,39805,6838937,582.0348981,22.3841226,TESSy COVID-19
Bulgaria,BG,2022-W33,national,BG,Bulgaria,7406,40060,6838937,585.7635478,18.4872691,TESSy COVID-19
Bulgaria,BG,2022-W34,national,BG,Bulgaria,NA,35012,6838937,511.950907,NA,TESSy COVID-19
Bulgaria,BG,2022-W35,national,BG,Bulgaria,4874,32453,6838937,474.5328112,15.01864234,TESSy COVID-19
Bulgaria,BG,2022-W36,national,BG,Bulgaria,3480,28143,6838937,411.5113211,12.36541946,TESSy COVID-19
Bulgaria,BG,2022-W37,national,BG,Bulgaria,3494,30214,6838937,441.7938051,11.56417555,TESSy COVID-19
Bulgaria,BG,2022-W38,national,BG,Bulgaria,3422,27631,6838937,404.0247775,12.38464044,TESSy COVID-19
Bulgaria,BG,2022-W39,national,BG,Bulgaria,4818,32782,6838937,479.3435003,14.69708987,TESSy COVID-19
Bulgaria,BG,2022-W40,national,BG,Bulgaria,4846,33572,6838937,490.8950031,14.43464792,TESSy COVID-19
Bulgaria,BG,2022-W41,national,BG,Bulgaria,5177,34318,6838937,501.8031311,15.08537794,TESSy COVID-19
Bulgaria,BG,2022-W42,national,BG,Bulgaria,4377,33391,6838937,488.248393,13.1083226,TESSy COVID-19
Bulgaria,BG,2022-W43,national,BG,Bulgaria,3946,31819,6838937,465.2623646,12.40139539,TESSy COVID-19
